,p_np
C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0.5019121567408243
C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N,0.9805824756622314
C(NCC(N)=O)CCCC,0.9739746848742167
CN1CC(=CCC1)\C=N\OC,0.976559042930603
C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,0.9738530317942301
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@H]2N(C)C)CC[C@@H]4[C@@]3(C[C@H](OCC)[C@H](C4)O)C,0.8907038569450378
[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C,0.9636797706286112
C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl,0.9808879295984904
C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2,0.9491944511731466
[C@H]34[C@H]2[C@@](Cl)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@@H](C4)C)C(=O)CCl)C,0.957092821598053
C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC,0.982878307501475
C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3,0.9826251069704691
C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6,0.9811251362164816
C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3,0.982938309510549
[C@@H]13C=C[C@@H]([C@@]2([C@H]1[C@H](OC2=O)OC(NC)=O)C)C3,0.9800168871879578
C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,0.976201057434082
[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C,0.962458610534668
C1=C(C(C(CCCCC)C)C)C=C(C2=C1OC(C3=C2CC(C)CC3)(C)C)OC(CCCN4CCCCCC4)=O,0.9628397027651469
[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C,0.9144018093744913
C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23,0.7810369829336802
[C@]14([C@H]([C@H]3[C@](F)([C@@H](O)C1)[C@@]2(C(=CC(=O)C=C2)CC3)C)C[C@@H]6[C@]4(CC5=CC=CC=C5C6)C(=O)CO)C.O,0.8727568984031677
OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56,0.9574665625890096
[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6,0.9685227473576864
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CC=C(C)C)CC5,0.9681389331817627
C1=C(C=CC2=C1C=CC=C2)CC([NH2+]C)=NC.[Cl-],0.9600968360900879
C1=C2C(=CC=C1)CCC(=C2)CC3=NCNC3,0.9822633067766825
C2=C1C(=CC=CC1=CC=C2)OC(\C(=N\O)N)C,0.7995235522588094
[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-],0.8389072219530741
C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C,0.9786621530850729
Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5,0.9289397398630778
C1=CN=CC=C1C(NNCCC(NCC2=CC=CC=C2)=O)=O,0.9411253929138184
C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,0.9649629592895508
[C@]125OC(O[C@@]([C@]1(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)(CC5)C(=O)COC(=O)C6=CC=NC=C6)\C=C/C,0.9153708219528198
[C@@]127C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OC(C5=CN=CC=C5)=O)OC(C6=CN=CC=C6)=O)N(C)CC7,0.9402722517649332
C1=CC=NC=C1C(N2CCOCC2)=O,0.9714866081873575
C(C1=CN=CC=C1)(=O)N,0.9681359926859537
C1=CC=NC=C1C(N(CC)CC)=O,0.9662961562474569
C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3,0.9851264158884684
C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,0.9615828196207682
C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC,0.9514295061429342
NC(=N)c1ccc(o1)c2ccccc2N(=O)=O,0.796360989411672
[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C,0.9416178067525228
C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,0.9667032758394877
C1=CC=C(C3=C1C(C2=CC=CC=C2)CN(C)C3)N,0.975723663965861
C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC,0.9610437552134196
C(C(F)(F)F)F,0.9857074419657389
C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4,0.9755950967470804
C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)O,0.9455669522285461
C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,0.989556352297465
[C@@H]3(C1=C(C=C2C(=C1OC)OCO2)CCN3C)[C@@H]5C4=C(C(=C(OC)C=C4)OC)C(O5)=O,0.9187020460764567
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C,0.9633416930834452
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,0.9806350668271383
C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F,0.9664428035418192
C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4,0.9243124524752299
C(C(NN)C)CCCCC,0.975104033946991
CNCCC=C3c1ccccc1C2CC2c4ccccc34,0.9819512565930685
[C@H]2([C@H](CN(CC(C1=CC=C(F)C=C1)=O)CC2)COC4=CC3=C(OCO3)C=C4)C5=CC=C(F)C=C5,0.969733993212382
C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F,0.9807141025861105
C1=CC=CC3=C1N(C2=C(C=CC=C2)CC3=O)C(N)=O,0.9841730197270712
C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],0.7156099478403727
C(N1CC(O)CC1=O)C(N)=O,0.8823971152305603
[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,0.9308308164278666
C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N,0.6387292742729187
CN(C)C(=O)COC2c1ccccc1CCc3ccccc23,0.9749185045560201
C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O,0.9692813158035278
C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5,0.9464188814163208
[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,0.961200475692749
C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4,0.9760713378588358
C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4,0.9748700261116028
CC1OC(C)OC(O1)C,0.9758629004160563
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]([C@@]4(C(COC(C)=O)=O)O)C)C,0.9710142215092977
C1=CC=CC=C1CN(CC#C)C,0.9728438059488932
[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F,0.9748627146085104
C1=CC=CC2=C1C(N(C2=O)C3=NC4=C(C=C3)C=CC(=N4)Cl)CC(=O)N6CCC5(OCCO5)CC6,0.9622061649958292
C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F,0.9419774611790975
CC(C(C(OC(N)=O)C)C)OC(N)=O,0.959017256895701
[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC,0.9683154821395874
C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O,0.9758401115735372
CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34,0.9826719363530477
C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4,0.9722190697987875
[C@@H]45C(N(CCCCN3CCN(C1=NSC2=C1C=CC=C2)CC3)C([C@@H]4CCCC5)=O)=O,0.9733540415763855
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4,0.9744645754496256
C(C(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O,0.8695779045422872
C1=CC=CC=C1CC(NC(N)=O)=O,0.9742453098297119
C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O,0.9719769358634949
C1=CC=CC=C1C(C(NC(N)=O)=O)CC,0.9766165018081665
C2=C(C1C(C)NCCO1)C=CC=C2,0.976401170094808
C1=C(OCC(NN)C)C=CC=C1,0.9533726771672567
C1=CC=CC=C1C2C(N(C)C(C2)=O)=O,0.9835134148597717
C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],0.8401867945988973
C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O,0.9782549142837524
C1=CC=CC=C1N2C(C(C(NC2=O)=O)(CC)CC)=O,0.9766794840494791
C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)N=CC=C3,0.9648386438687643
[C@]2(C1=CC(=CC=C1)O)([C@H](CN(C)CC2)C)CCC,0.9729839166005453
[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,0.9469889998435974
C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4,0.9688411951065063
C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4,0.9759456117947897
C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3,0.9441330830256144
C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C,0.9662400285402933
C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4,0.9655124346415201
[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O,0.9773764610290527
C(N1C(CCC1)=O)C(N)=O,0.9714317520459493
C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,0.9822348554929098
C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C,0.9505963722864786
C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N,0.8608495195706686
[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-],0.9738876819610596
C(NC(C(C)(C)C)=O)CCC(O)=O,0.9205183386802673
C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3,0.983957052230835
C(N1C(CCC1)=O)C(NCCN(C(C)C)C(C)C)=O,0.9706774552663168
C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O,0.9759924610455831
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(OCC)=O,0.9556591709454855
C(C(C4(C3(C(C2C(C1(C(=CC(=O)C=C1)CC2)C)C(C3)O)CC4)C)O)=O)OC(CN(CC)CC)=O,0.9331485231717428
[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](C(COC(COC(CCCCCCCCCCCCCCCCC)=O)=O)=O)(O)CC4)C,0.9366998076438904
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CC(C)(C)C)=O)=O)O)C,0.9369445045789083
C(C(C3(C(CC4C2CCC1=CC(C=CC1(C)C2C(CC34C)O)=O)=C)O)=O)O,0.9316050807634989
[C@@H](CC(=O)O)(CC(C)C)CN,0.8610529899597168
C(C(OC4CC3=CCC2C1C(C(CC1)C(C)=O)(CCC2C3(CC4)C)C)=O)CC(O)=O,0.9335206349690756
[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-],0.9772034088770548
C1=CC(=CC=C1C(NC(C)C)=O)CNNC,0.9666107296943665
C(C(C1CCCCC1)OC(N)=O)C,0.977967103322347
C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,0.9784816900889078
C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,0.9706787268320719
C1=CC=CC=C1CC(N2CCCC2)CCC,0.9618933399518331
C(C1OC(C(C)C)(C(C)C)OC1)O,0.9505051771799723
C1=CC(=CC=C1OC(CN(CC)CC)=O)NC(C)=O,0.9497547547022501
[CH2-][CH-]C,0.9776931603749593
C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C,0.9735469222068787
C1=CC=C(C(=C1C(C)C)O)C(C)C,0.9632757902145386
C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F,0.9793282151222229
C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,0.9806552131970724
C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O,0.9646915594736735
Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5,0.9774952133496603
C1=NC2=C([N]1CC(C)O)C(N(C)C(N2C)=O)=O,0.9064138134320577
C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O,0.8223105271657308
C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3,0.964648445447286
C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C,0.7259956399599711
C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4,0.9762833714485168
[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C,0.9732654889424642
C1=CC=C(C2=C1CC3C(C2)CC(N[S](N(CC)CC)(=O)=O)CN3CCC)O,0.9543147683143616
C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C,0.9742917617162069
[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C,0.9728541970252991
C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl,0.9864318172136942
C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C,0.9522122144699097
C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O,0.9711971680323283
CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.9595432082811991
C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,0.9619430502255758
C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,0.9826869567235311
C2=C([N]1C(=NC(=N1)C(N(C)C)=O)CNC(CN)=O)C(=CC(=C2)Cl)C(C3=C(C=CC=C3)Cl)=O,0.7724005381266276
CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4,0.9699760675430298
[C@H]12[C@@]([C@](C(CC)=O)(C)[C@@H](C1)C)(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C,0.9013164242108663
C1=CC=CC=C1C2=NCC(NC3=C2[N](N=C3C)CC)=O,0.9781131943066915
[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,0.9708245396614075
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,0.9783458709716797
C1=NC2=C([N]1COC(COC(C)C)COC(C)C)N=C(N)N=C2,0.9251653353373209
C3=C(C2CN1C(CCN=C1C2)=O)C=CC=C3,0.9815739790598551
[C@H]23[C@@]([C@@]1(O[C@@H](O[C@@H]1C2)CCC)C(=O)CO)(C[C@H](O)[C@@]4(F)[C@H]3C[C@H](F)C5=CC(=O)CC[C@]45C)C,0.9735232392946879
C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3,0.9754780928293864
C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3,0.9737358887990316
[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5,0.8850022951761881
C1=C(C(=C(C=C1)Br)NC2=NCCN2)F,0.8281489610671997
C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC,0.9816697438557943
C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F,0.9846875667572021
CON=C(C#N)C1CN2CCC1CC2,0.9698176185290018
[C@@H]2(OC1=C(C=CC=C1)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO,0.6284131209055582
C(C1=CC=CC=C1O)(=O)N,0.8721797267595927
C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,0.4558199942111969
C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2,0.978249708811442
C3=C(C1=C([N]2C(=N1)C=CC=C2)CN(C(CCC)=O)C)C=CC(=C3)Cl,0.9527502059936523
N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,0.9789809981981913
[C@@H](CC1=CC=CC=C1)(N(CC#C)C)C,0.9740385015805563
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CCOC)CC5,0.9626405437787374
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,0.9745814005533854
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)C3)CN(C)CC4,0.9832121928532919
C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,0.9347457687060038
C1=CC(=CC=C1C2(C(CC(C)C)N(C)C)CCC2)Cl,0.9806978503863016
C1=CC=CC(=C1N2CCN(C)CC2)CC3=CC=CC=C3,0.9834973613421122
[C@H]12[C@@H](OC(C(CC)(C)C)=O)C[C@@H](C)C=C1C=C[C@@H]([C@@H]2CC[C@@H]3C[C@H](CC(O3)=O)O)C,0.9350790977478027
C1=CC=C(C(=C1C)C(NC2=NOC(=C2)C)=O)C,0.9705509940783182
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4,0.9797595342000326
[C@]24(C[C@@H]([C@@H](N(C(CC1=CC(=C(Cl)C=C1)Cl)=O)C)CC2)N3CCCC3)CCCO4,0.9640182058016459
C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4,0.9784305095672607
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CC\C=C(C3=CC=C(F)C=C3)\C)CC4,0.9809902310371399
C1=CC=CC2=C1C4(C3=C(OC2)C=CC=C3)OC(CN(C)C)CO4,0.9746081829071045
C(C1=NC2=C([N]1C)C(N(C)C(N2C)=O)=O)CCN3CCN(C(N(CC)CC)=O)CC3,0.955134650071462
C1=C2C(=CC=C1\C=C\C(C(C)(C)C)O)OCO2,0.9697927435239156
C3=C(N2C(C(C1=CC=CC=C1)CC2=O)=O)C(=CC(=C3)[S](N)(=O)=O)Cl,0.9447523752848307
C1=CC(=CC=C1[S](NC2=NOC(=C2)C)(=O)=O)N,0.9364854693412781
C([S](C(C)(C)[S](=O)(=O)CC)(=O)=O)C,0.9710227052370707
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC2N(CCC2)C)=O,0.8963155945142111
C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,0.9585313598314921
C1=C([S](CC)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,0.9531052112579346
[C@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,0.9205053846041361
O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,0.9822046359380087
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C(CC)=O)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,0.8907763163248698
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,0.9090014696121216
C1=C(C=CC=C1C2=NN(C)C(N2C)=S)F,0.9779720703760783
O=C3C1C(C2CCC1C2)C(=O)N3C4C(NC(=O)CC4)=O,0.9746568004290262
C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC,0.9745220343271891
C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC,0.9740865627924601
C1=CC=CC2=C1C(N(CC[S](NC(C)C)(=O)=O)C2=O)=O,0.9646985530853271
C1=NC5=C([N]1CCN4CCC(C2=C[NH]C3=C2C=CC=C3)CC4)C(N(C)C(N5C)=O)=O,0.8816012740135193
CNC2CCC(c1ccccc1)c3ccccc23,0.9786396423975626
C1=C(C(=C(O)C(=N1)C)CNCC)CSC,0.9078063170115153
C4=C(C(N2CCN(CC(C1=CC=C(C(=C1)OC)OC)O)CC2)C3=CC=CC=C3)C=CC=C4,0.7251397967338562
CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,0.9758294224739075
C1=CC=CC2=C1C3=C([N]2CC)C(SCC3)(CCN(C)C)C,0.9757538040479025
[C@H]13[C@H]([C@H]2C[C@@H]1CC2)C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5.C(C(O)(C(=O)O)CC(=O)O)C(=O)O,0.6891463796297709
C2=C(C1=NOC(=N1)C)N=C3[N]2C4=C(C(=N3)OC)CCCC4,0.9398990869522095
C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,0.8295099337895712
C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC,0.9697576562563578
[C@@H]2(C3=C([C@H](C1=CC=C(C=C1)F)C2)C=CC(=C3)C(F)(F)F)N4CCN(CCO)CC4,0.8771350383758545
C1=C(C(F)(F)F)C=CC3=C1C(C2=C(C=C(F)C=C2)S3)CCCN4CCN(CCO)CC4,0.963991105556488
C2=C(C1C(NCCN1)=O)SC=C2,0.9747478167215983
C3=C(C1=CCN(CCC)CC1)C2=CC(=CC=C2[NH]3)Cl,0.9756744305292765
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)NC(N(CC)CC)=O)C,0.967270572980245
C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,0.9712960720062256
C1=C(OC)C(=CC3=C1C2N(CC(CC(C)C)C(C2)=O)CC3)OC,0.9737052520116171
C1=CC=CC2=C1CC3(CC2)NC(=O)NC3=O,0.9809933106104533
C1=CC=CC3=C1C(N(C2C(NC(=O)CC2)=O)C3=O)=O,0.9534286459287008
C1=CC(=C4C2=C1CC5C3C2(C(C(=CC3)OC(C)=O)O4)CCN5C)OC,0.9793500900268555
C(C2(C1CCCC=C1)C(NC(=S)NC2=O)=O)C=C,0.9682736794153849
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)C=C,0.9533037940661112
C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,0.9856132864952087
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4,0.9760215282440186
C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C,0.9700323343276978
C1=CC=CC=C1C2OC(=NC2=O)N(C)C,0.9817667802174886
[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,0.9537990689277649
C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,0.823376735051473
C1=C4C(=C2C(=C1)SC=C2C)C3=C(CCN(C3)C)[NH]4,0.9750670790672302
C2=C(OCC1OC(NCC1)=S)C=CC=C2,0.9628740350405375
[H+].C2=C(C1(C(N(C)C)C=CCC1)C(OCC)=O)C=CC=C2.[Cl-],0.9634405771891276
C1=C(F)C=CC2=C1N4C(CN=C2C3=CC=CS3)CN(C)CC4,0.9870694875717163
C1=CC=CC4=C1N(C3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=S,0.9570411046346029
C2=C(N1C(SCC1)=N)C(=CC(=C2)Cl)N,0.9812319874763489
[C@H]12[C@@](C(OC(=O)C)([C@H](C1)C)C(SC)=O)(C[C@H](O)C3(F)[C@H]2CCC4=CC(=O)C=C[C@]34C)C,0.9741808772087097
C1=C([N](CC[S](CC)(=O)=O)C(=N1)C)[N+](=O)[O-],0.9609048763910929
C5=C2C1=C([NH]C=C1CC4C2=CC(CSC3=NC=CC=C3)CN4C)C=C5,0.9581544796625773
C4=C(N3CCN(CCCCN2C(C1=C(C=CC=C1)NC2=O)=O)CC3)C(=CC=C4)SCCC,0.9442598422368368
C2=C1C(=NSC1=CC=C2)N5CCN(CCCCN3C(CC4(CC3=O)CCCC4)=O)CC5,0.9793322881062826
[C@]23([C@H]([C@H]1[C@]([C@@](SCC)(SC)CC1)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)F,0.9644705057144165
C1=C(OC)C(=CC2=C1[S](OC(C2)C(NC(CC(N(C)C)(C)C)C)=O)(=O)=O)OC,0.8457607825597128
C1=CC=CC=C1CC(C)NCCC3C2=C(C=CC=C2)SC4=C3C=CC=C4,0.9692930976549784
[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C[C@@]3([C@](C(CS)=O)(O)CC4)C,0.8038962284723917
[C@@H]23[C@H]([C@H]1[C@]([C@](C(CSC(C(C)(C)C)=O)=O)(O)CC1)(C)C[C@@H]2O)CCC4=CC(=O)CC[C@]34C,0.8955652515093485
C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C,0.9627537926038107
